"title","appId","url","icon","developer","developerId","priceText","free","summary","scoreText","score"
"Google Play Music","com.google.android.music","https://play.google.com/store/apps/details?id=com.google.android.music","https://lh3.googleusercontent.com/gdBHEk-u3YRDtuCU3iDTQ52nZd1t4GPmldYaT26Jh6EhXgp1mlhQiuLFl4eXDAXzDig5","Google LLC","5700313618786177705","FREE",true,"Discover and play millions of songs with the Google Play Music app","4.0",3.952251
