"title","appId","url","icon","developer","developerId","priceText","free","summary","scoreText","score"
"WildCraft: Animal Sim Online 3D","com.turborocketgames.wildcraft","https://play.google.com/store/apps/details?id=com.turborocketgames.wildcraft","https://lh3.googleusercontent.com/3fp2B459bCUBPM1b9uVBbeB5Gse2PNDLd9W5ySIP6ZZHAuUiAiLWHqO1WtQfEb16CiE","Turbo Rocket Games","6804371481370659921","FREE",true,"Explore the wild world with custom animals. Play this free online simulator game","4.6",4.585898
