"title","appId","url","icon","developer","developerId","priceText","free","summary","scoreText","score"
"Google Play Music","com.google.android.music","https://play.google.com/store/apps/details?id=com.google.android.music","https://lh3.googleusercontent.com/HQm_x5ZH-Y61Ca6Q8_TJLmkROyW4yso6DjRxqBaf3Y7yO1yfAyWkmyB5Cry5GNBx45PI","Google LLC","5700313618786177705","FREE",true,"Discover and play millions of songs with the Google Play Music app","4.0",3.9534802
