"title","installs","minInstalls","scoreText","ratings","reviews","price","free","currency","priceText","offersIAP","size","androidVersion","androidVersionText","developer","genreId","familyGenreId","developerId","contentRating","adSupported","released","updated","version","recentChanges","appId"
"Maps - Navigate & Explore","5,000,000,000+",5000000000,"4.3",10260692,2589754,0,true,"USD","Free",false,"Varies with device","VARY","Varies with device","Google LLC","TRAVEL_AND_LOCAL",,"5700313618786177705","Everyone",true,,1559259526000,"Varies with device","Thanks for using Google Maps! This release brings bug fixes that improve our product to help you discover new places and navigate to them.<br><br>Become a beta tester: http://goo.gl/vLUcaJ","com.google.android.apps.maps"
