"title","installs","minInstalls","scoreText","ratings","reviews","price","free","currency","priceText","offersIAP","size","androidVersion","androidVersionText","developer","genreId","familyGenreId","developerId","contentRating","adSupported","released","updated","version","recentChanges","appId"
"Netflix","500,000,000+",500000000,"4.5",6603680,2092529,0,true,"USD","Free",true,"Varies with device","VARY","Varies with device","Netflix, Inc.","ENTERTAINMENT",,"Netflix,+Inc.","Teen",false,"May 5, 2011",1559164392000,"Varies with device","Want to watch Netflix on your phone while dad watches on the TV and grandma watches on her tablet? Live the dream. Just make sure you have the latest update.<br><br>And in this release, we fixed bugs and made performance improvements. Just for you.","com.netflix.mediaclient"
