"appTitle","userName","date","score","text"
"LINE: Free Calls & Messages","Rahayu Nur Fajriani","April 2, 2019",5,"good"
"LINE: Free Calls & Messages","John Swimmer","April 2, 2019",5,"great app for contacting family around the world"
"LINE: Free Calls & Messages","tou her","April 2, 2019",5,"good"
"LINE: Free Calls & Messages","Salomon Guzman","April 2, 2019",5,"fenomenal"
"LINE: Free Calls & Messages","Soohwan Kim","April 2, 2019",5,"very useful"
"LINE: Free Calls & Messages","kanin","April 2, 2019",2,"This app should support fingerprint login like its iOS counterpart. Android supports this capability and it has been used in many banking apps already. Also, move the tabs to the bottom of the screen like iOS for one-handed use. Moreover, transferring between devices require manual backup to 3rd parties like Google Drive; while WhatsApp does this automatically on its own when you log in to a new device. If you're going to use Cloud technology, please utilize its advantages properly."
"LINE: Free Calls & Messages","coby diamond","April 2, 2019",1,"I erased my phone because I needed it to be faster.. its a samsung s6 edge anyways.. I updated all my account information before erasing my phone LINE app was not the only one I reassured.. and it says I need to use my old phone to login??? I havent changed phones"
"LINE: Free Calls & Messages","Jennifer Reyes","April 2, 2019",3,"Great functions but after several updates, my original video resolution became poor instead when I clicked videos can be enchanced pop-up in timeline posts. My friends can't recognize who are in the pictures sometimes..."
"LINE: Free Calls & Messages","Zahirul Islam","April 2, 2019",5,"my computer support"
"LINE: Free Calls & Messages","MD ADin","April 2, 2019",5,"ៗឥនមោៗមើលហ្ឥឥ"
"LINE: Free Calls & Messages","sbtc 123 **{{3441}} 11002233","April 2, 2019",5,"ممتاز 100 💯"
"LINE: Free Calls & Messages","Pilaipark PC","April 2, 2019",5,"good use"
"LINE: Free Calls & Messages","selyn zz","April 2, 2019",1,"kok pas kirim foto qualitynya jd jelek trs burem gt :("
"LINE: Free Calls & Messages","Jermaine Lynell","April 2, 2019",2,"what is going on with the app as of the last week or so??..i am in the middle of a call and all of a sudden nobody can hear me ...and it always last for about 45 seconds or so... it's frustrating as hell. can u fix this issue.update the app dammit"
"LINE: Free Calls & Messages","Bu Khaenah","April 2, 2019",5,"ok"
"LINE: Free Calls & Messages","irvan rabbani","April 2, 2019",2,"why i cannot import my old chat history? i'm disappointed with this app"
"LINE: Free Calls & Messages","Reza Molaye","April 2, 2019",5,"جیگر من لاین نفس جون من دورت بگردم"
"LINE: Free Calls & Messages","Syasyanna S","April 2, 2019",5,"oks"
"LINE: Free Calls & Messages","Pak Army","April 2, 2019",5,"Good"
"LINE: Free Calls & Messages","Indah Trial Hoky","April 2, 2019",5,"good"
"LINE: Free Calls & Messages","মসজিদ মাদ্রাসা","April 2, 2019",5,"nice app"
"LINE: Free Calls & Messages","Moet Gg","April 2, 2019",5,"very good"
