title
Messenger – Text and Video Chat for Free
Spotify - Music and Podcasts
Pandora - Streaming Music & Podcasts
Uber
Weather Maps & Storm Radar -  The Weather Channel
iHeartRadio - Free Music Radio & Podcasts
AccuWeather: Weather Tracker & Live Forecast Maps
Shazam
Robinhood: Invest in Stock Crypto ETF & Coin
Google Pay: Pay with your phone and send cash
American Airlines
MyRadar Weather Radar
Acorns - Invest Spare Change
Telegram
Messages
StubHub - Live Event Tickets
Google Fit: Health and Activity Tracking
Fishbrain - local fishing map and forecast app
Easy Voice Recorder
Google Keep - Notes and Lists
Nest
Google Play Music
Wear OS by Google Smartwatch (was Android Wear)
Strava Training: Track Running Cycling & Swimming
Lifesum - Diet Plan Macro Calculator & Food Diary
Any.do: To do list Calendar Reminders & Planner
CallApp: Caller ID Call Blocker & Call Recorder
Dark Sky - Hyperlocal Weather
Clock
Facer Watch Faces
Virtual Lighter
GPS Tools® - Find Measure Navigate & Explore
Nike Run Club
Pulse SMS (Phone/Tablet/Web)
Ultimate Alexa - The Voice Assistant
Maps - Navigate & Explore
Journey: Diary Journal Mood Tracker
Citymapper - Transit Navigation
IFTTT
myTuner Radio App: FM Radio + Internet Radio Tuner
Runtastic Running App: Run & Mileage Tracker
∞ Infinity Loop
Calculator
The Washington Post
Virtual Cola drinking
Golf GPS Rangefinder: Golf Pad
Google
Water Drink Reminder
Runtastic Results Strength Training & Bodyweight
YAZIO Calorie Counter Nutrition Diary & Diet Plan
Todoist: To Do List Tasks & Reminders
Heart Rate Plus - Pulse & Heart Rate Monitor
Google Handwriting Input
Thermal Camera HD Effect
Weather 14 Days - Meteored
My Location: GPS Maps Share & Save Locations
Bring! Grocery Shopping List
WatchMaker Watch Faces
Android Accessibility Suite
Glide - Video Chat Messenger
Stocard - Rewards Cards Wallet
Google Apps Device Policy
Photo Wear Watch Face (for Wear OS)
Foursquare City Guide
Offline Map Navigation - Live GPS Locate Explore
Zombies Run! (Free)
Google Pinyin Input
Handcent Next SMS (Best texting with MMSstickers)
UDisc Disc Golf App
Police siren light & sound
Canary – Smart Home Security
Fu*** Weather (Funny Weather)
Compass Steel (No Ads)
Messages for Wear OS (Android Wear)
Destroy Watch Face
New Balance
Snake On Screen Hissing Joke
Find My Parked Car - Automatically Locate Car
Mobills Budget
Google Japanese Input
Bible Offline
Water Balance 💧 Tracker & Drink Reminder
ViewRanger: Trail Maps for Hiking Biking Skiing
Hole19: Golf GPS App Rangefinder & Scorecard
Find my phone
Keep Trainer - Workout Trainer & Fitness Coach
MR.TIME - Free Watch Face Maker
Open Watch Face
Podcast Republic - Podcasts Radios and RSS feeds
SofaScore - Live Scores Fixtures & Standings
Wego Flights Hotels Travel Deals Booking App
FotMob - Live Soccer Scores
Mouse on Screen Scary Joke
MyFord Mobile
My Passwords - Password Manager
Camera Remote: Wear OS Galaxy Watch Gear S3 App
Death Date Calculator & Grave Editor
Zombie Killing - Call of Killers
Cat Walks in Phone Cute Joke
1000+ Watch Faces
Cheap hotel deals and discounts — Hotellook
Noonlight - formerly SafeTrek
Virtual Water drinking
Cosmo Run
Virtual Milk drinking
Medical Terminology Dictionary:Search&Vocabulary
Cardiogram - for Wear OS (Android Wear) & Garmin
Electric shaver (prank)
Music Player for Wear
Ultra Watch Face
Glimp
Polar Flow – Sync & Analyze
Mega Zoom Camera
Seven - 7 Minute Workout
Feisar Watch Face
AFmobile®
Bikemap - GPS Bike Route Tracker & Map for Cycling
Night Vision Camera Simulation
Bubble Cloud Wear Launcher Watchface (Wear OS)
Calculator
